"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","PavedDrive","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"1288",1288,20,"RL",88.8833146836141,10.5050675395706,"IR1","Inside","ClearCr","Norm","1Fam","1Story",5,5,1964,1964,"Gable","Wd Sdng","Wd Sdng","BrkCmn",6.43133108193348,"TA","Gd","CBlock","TA","Av","Rec",6.69950034016168,0,6.69950034016168,7.39264752072162,"Fa","Y","SBrkr",7.3664451483276,0,0,7.3664451483276,0,1,2,0,4,1,"TA",7,0,"Attchd",1964,"Unf",2,5.96614673912369,"N",0,0,0,0,0,6,2006,"WD","Normal",12.1547793511426
"1289",1289,120,"RL",40,8.64188563537355,"IR1","Inside","StoneBr","Norm","TwnhsE","1Story",8,5,2000,2000,"Gable","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","No","GLQ",7.05444965813294,0,5.83773044716594,7.31388683163346,"Ex","Y","SBrkr",7.41397029019044,0,0,7.41397029019044,1,0,2,0,2,1,"Ex",5,1,"Attchd",2000,"Fin",2,6.21260609575152,"Y",0,0,0,0,0,10,2009,"WD","Normal",12.5353763926728
"1290",1290,60,"RL",86,9.31154225248515,"IR1","Inside","NridgHt","Norm","1Fam","2Story",8,5,2006,2006,"Gable","VinylSd","VinylSd","Stone",6.66949808985788,"Gd","TA","PConc","Gd","Mn","Unf",0,0,6.98933526597456,6.98933526597456,"Ex","Y","SBrkr",7.02108396428914,6.74523634948436,0,7.58578882173203,0,0,2,1,3,1,"Ex",8,1,"BuiltIn",2006,"Fin",3,6.62406522779989,"Y",0,0,0,0,0,10,2006,"New","Partial",12.5461099483159
"1291",1291,80,"RL",94.5348131571235,9.55478077824657,"IR1","Corner","NAmes","Norm","1Fam","SLvl",5,7,1964,1964,"Hip","Wd Sdng","HdBoard","BrkFace",4.45434729625351,"TA","TA","PConc","TA","Av","GLQ",6.92165818415113,0,4.92725368515721,7.04925484125584,"TA","Y","SBrkr",7.04925484125584,0,0,7.04925484125584,1,0,1,0,3,1,"TA",6,1,"Attchd",1964,"RFn",2,6.18208490671663,"Y",0,0,0,0,0,4,2010,"WD","Normal",12.1034860567551
"1292",1292,160,"RM",21,7.4265490723973,"Reg","Inside","BrDale","Norm","Twnhs","2Story",5,7,1972,1972,"Gable","CemntBd","CmentBd","BrkFace",5.59098698051086,"TA","TA","CBlock","TA","No","ALQ",5.44241771052179,0,5.98896141688986,6.44571981938558,"TA","Y","SBrkr",6.44571981938558,6.51025834052315,0,7.17165682276851,0,0,2,1,3,1,"TA",6,0,"Detchd",1972,"Unf",1,5.57594910314632,"Y",0,0,0,0,0,2,2009,"WD","Normal",11.6910716503537
"1293",1293,70,"RM",60,8.79482492801452,"Reg","Corner","OldTown","Norm","1Fam","2Story",5,4,1892,1965,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Stone","TA","No","Unf",0,0,6.90173720665657,6.90173720665657,"TA","N","SBrkr",7.2283884515736,6.90173720665657,0,7.77148876011762,0,0,2,0,4,2,"TA",11,0,"Attchd",1985,"RFn",1,6.06842558824411,"Y",0,0,0,0,0,12,2009,"WD","Normal",11.5852461265499
"1294",1294,60,"RL",78,9.22424327714517,"Reg","Inside","NWAmes","Norm","1Fam","2Story",7,5,1976,1976,"Gable","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","No","GLQ",5.26785815906333,0,6.45833828334479,6.72383244082121,"TA","Y","SBrkr",6.72383244082121,6.72383244082121,0,7.41697962138115,0,0,2,1,4,1,"TA",8,1,"Attchd",1976,"RFn",2,6.26909628370626,"Y",0,0,5.55682806169954,0,0,3,2006,"WD","Normal",12.0008917945901
"1295",1295,20,"RL",60,9.00846895593751,"Reg","Inside","Edwards","Norm","1Fam","1Story",5,7,1955,1990,"Hip","WdShing","Plywood","None",0,"TA","TA","CBlock","TA","No","Rec",5.11799381241676,0,6.54678541076052,6.76157276880406,"TA","Y","SBrkr",6.76157276880406,0,0,6.76157276880406,1,0,1,0,2,1,"TA",5,0,"Detchd",1957,"Unf",2,6.3491389913798,"N",0,0,0,0,0,4,2006,"WD","Normal",11.6526874073454
"1296",1296,20,"RL",70,9.03598698483141,"Reg","Inside","NAmes","Feedr","1Fam","1Story",5,5,1968,1968,"Hip","HdBoard","HdBoard","BrkFace",5.12396397940326,"TA","TA","CBlock","TA","Av","BLQ",6.92362862813843,0,3.58351893845611,6.95844839329766,"Gd","Y","SBrkr",6.95844839329766,0,0,6.95844839329766,1,0,1,1,3,1,"TA",5,0,"Attchd",1968,"RFn",1,5.66296048013595,"Y",0,0,0,0,0,11,2006,"WD","Normal",11.8386256046095
"1297",1297,20,"RL",80,9.07107830464268,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,6,1963,1963,"Hip","MetalSd","MetalSd","BrkFace",4.99721227376411,"TA","Gd","CBlock","TA","Mn","ALQ",6.65415252018322,0,5.8406416573734,7.02108396428914,"Gd","Y","SBrkr",7.028201432058,0,0,7.028201432058,1,0,2,0,3,1,"TA",6,0,"Attchd",1963,"RFn",2,6.26339826259162,"Y",4.81218435537242,0,0,0,0,12,2008,"WD","Normal",11.9511803959014
"1298",1298,180,"RM",35,8.20930841164694,"Reg","Inside","Edwards","Norm","TwnhsE","SFoyer",6,5,2005,2006,"Gable","VinylSd","VinylSd","BrkFace",4.40671924726425,"TA","TA","PConc","Gd","Gd","GLQ",6.30444880242198,0,0,6.30444880242198,"Gd","Y","SBrkr",6.97728134163075,0,0,6.97728134163075,1,0,2,0,2,1,"TA",5,0,"Basment",2005,"Fin",2,6.26339826259162,"Y",0,0,0,0,0,6,2006,"New","Partial",11.8493977015914
"1300",1300,20,"RL",75,8.9226582995244,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,7,1959,1994,"Hip","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","No","LwQ",5.82894561761021,6.80903930604298,0,7.1276936993474,"Ex","Y","SBrkr",7.1276936993474,0,0,7.1276936993474,1,0,1,1,3,1,"Gd",6,0,"Attchd",1959,"RFn",1,5.72031177660741,"Y",0,0,0,0,0,5,2010,"WD","Normal",11.9447078813958
"1301",1301,60,"RL",69.4147782813351,9.28377669004936,"IR1","CulDSac","Gilbert","Norm","1Fam","2Story",7,5,1999,1999,"Gable","VinylSd","VinylSd","None",5.8406416573734,"Gd","TA","PConc","Gd","No","GLQ",6.5424719605068,0,5.64897423816121,6.88550967003482,"Ex","Y","SBrkr",6.91274282049318,6.88550967003482,0,7.5923661285198,0,0,2,1,3,1,"Gd",9,1,"Attchd",1999,"Fin",2,6.19440539110467,"Y",0,0,0,0,0,5,2009,"WD","Normal",12.3238556811866
"1302",1302,70,"RL",70.0080489147228,8.9226582995244,"IR1","Inside","Crawfor","Norm","1Fam","2Story",6,7,1942,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","No","BLQ",6.30444880242198,0,5.41164605185504,6.64768837356333,"Fa","Y","SBrkr",6.62406522779989,6.60800062529609,0,7.30921236569276,0,0,1,0,3,1,"Gd",7,2,"Attchd",1942,"Unf",1,5.36129216570943,"P",0,0,5.41164605185504,0,0,11,2009,"WD","Normal",12.0867258878976
"1303",1303,60,"RL",92,9.22226894284146,"Reg","Inside","NoRidge","Norm","1Fam","2Story",8,5,1994,1994,"Hip","VinylSd","VinylSd","BrkFace",5.96870755998537,"Gd","TA","PConc","Gd","No","GLQ",6.60665018619822,0,6.05208916892442,7.0604763659998,"Ex","Y","SBrkr",7.09257371597468,7.18765716411496,0,7.83439230291044,1,0,2,1,4,1,"Gd",8,1,"Attchd",1994,"RFn",3,6.73815249459596,"Y",0,0,0,0,0,12,2006,"WD","Normal",12.5776362019627
"1304",1304,20,"RL",73,9.06969804217372,"Reg","Inside","Somerst","Norm","1Fam","1Story",7,5,2005,2005,"Gable","VinylSd","VinylSd","BrkFace",5.42934562895444,"Gd","TA","PConc","Gd","Av","Unf",0,0,7.38770923908104,7.38770923908104,"Ex","Y","SBrkr",7.38770923908104,0,0,7.38770923908104,0,0,2,0,3,1,"Gd",7,0,"Attchd",2005,"RFn",3,6.72623340235875,"Y",0,0,0,0,0,4,2006,"WD","Normal",12.3544926506484
"1305",1305,160,"RM",32,8.12058871174027,"Reg","Inside","Edwards","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","VinylSd","VinylSd","Stone",4.76217393479776,"Gd","TA","PConc","Gd","No","Unf",0,0,6.88346258641309,6.88346258641309,"Ex","Y","SBrkr",6.88346258641309,6.59578051396131,0,7.44307837434852,0,0,2,0,3,1,"Gd",7,0,"Detchd",2004,"Unf",2,5.94017125272043,"Y",0,0,0,0,0,4,2006,"WD","Normal",11.7752897294377
"1306",1306,20,"RL",108,9.48592455922983,"IR1","Corner","NridgHt","Norm","1Fam","1Story",9,5,2006,2007,"Hip","VinylSd","VinylSd","Stone",5.7037824746562,"Gd","TA","PConc","Ex","No","GLQ",7.36010397298915,0,4.38202663467388,7.40974195408092,"Ex","Y","SBrkr",7.40974195408092,0,0,7.40974195408092,1,0,2,0,2,1,"Ex",6,2,"Attchd",2006,"Fin",2,6.73340189183736,"Y",0,0,0,0,0,11,2009,"WD","Normal",12.6915804613119
"1307",1307,120,"RL",48,8.84721610435754,"IR1","Inside","NridgHt","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","VinylSd","VinylSd","Stone",4.54329478227,"Gd","TA","PConc","Gd","No","Unf",0,0,7.2211050981825,7.2211050981825,"Ex","Y","SBrkr",7.2211050981825,0,0,7.2211050981825,0,0,2,0,2,1,"Gd",6,1,"Attchd",2005,"RFn",2,6.16120732169508,"Y",0,0,0,0,0,9,2006,"New","Partial",12.2184951655287
"1308",1308,20,"RL",60,8.99615656203344,"Reg","Inside","CollgCr","Norm","1Fam","1Story",5,5,1994,1995,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","No","ALQ",6.61472560020376,0,5.4971682252932,6.89770494312864,"Ex","Y","SBrkr",6.89770494312864,0,0,6.89770494312864,1,0,1,0,3,1,"TA",5,0,"Detchd",2000,"Unf",2,6.17378610390194,"Y",0,0,0,0,0,5,2009,"WD","Normal",11.8350089641393
"1309",1309,20,"RM",100,9.39266192877014,"Reg","Inside","OldTown","Norm","1Fam","1Story",5,7,1948,2005,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","No","GLQ",4.969813299576,6.41017488196617,5.14749447681345,6.82871207164168,"Ex","Y","SBrkr",7.02286808608264,0,0,7.02286808608264,1,0,1,0,2,1,"Gd",6,0,"Attchd",1948,"Unf",2,6.26909628370626,"Y",0,0,0,0,0,5,2008,"WD","Normal",11.8981878657609
"1310",1310,20,"RL",85.2845033928911,8.87528712810838,"Reg","Inside","SawyerW","Norm","1Fam","1Story",6,5,1991,1991,"Gable","HdBoard","HdBoard","BrkFace",4.47733681447821,"TA","TA","CBlock","Gd","No","GLQ",7.09007683577609,0,4.35670882668959,7.15305163493748,"Gd","Y","SBrkr",7.16549347506085,0,0,7.16549347506085,1,0,2,0,3,1,"Gd",6,0,"Attchd",1991,"RFn",2,6.20657592672493,"Y",0,0,0,0,0,6,2008,"WD","Normal",12.096257779523
"1311",1311,20,"RL",100,9.76995615991161,"Reg","Inside","Crawfor","PosA","1Fam","1Story",7,8,1959,2002,"Gable","BrkFace","HdBoard","None",0,"Gd","Gd","PConc","Gd","Av","GLQ",7.24850407237061,0,6.20657592672493,7.55066124310534,"TA","Y","SBrkr",7.55066124310534,0,0,7.55066124310534,1,0,2,0,3,1,"Ex",7,2,"Attchd",1959,"Fin",2,6.34035930372775,"Y",5.08759633523238,0,0,0,0,5,2010,"WD","Normal",12.7218858108072
"1312",1312,20,"RL",68,9.08409664540193,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2005,2007,"Gable","VinylSd","VinylSd","BrkFace",4.38202663467388,"Gd","TA","PConc","Gd","No","GLQ",6.82979373751242,0,5.85507192220243,7.14991683613211,"Ex","Y","SBrkr",7.14991683613211,0,0,7.14991683613211,1,0,2,0,3,1,"Gd",6,0,"Attchd",2005,"RFn",2,6.23048144757848,"Y",0,0,0,0,0,1,2007,"New","Partial",12.2209612580239
"1313",1313,60,"RL",108.792842632714,9.16659744902826,"IR1","Inside","NoRidge","Norm","1Fam","2Story",8,5,1990,1990,"Gable","Wd Sdng","Wd Sdng","BrkFace",5.8171111599632,"Gd","TA","PConc","Ex","No","GLQ",6.1779441140506,0,6.87832646829133,7.28138566357028,"Ex","Y","SBrkr",7.28138566357028,7.21303165983487,0,7.94093976232779,0,0,2,1,4,1,"Gd",9,1,"Attchd",1990,"RFn",2,6.62007320653036,"Y",0,0,0,0,0,6,2007,"WD","Normal",12.618182296357
"1314",1314,60,"RL",108,9.60062415808868,"IR1","Corner","NoRidge","Norm","1Fam","2Story",9,5,1999,1999,"Gable","VinylSd","VinylSd","BrkFace",5.10594547390058,"Gd","TA","PConc","Gd","No","Unf",0,0,7.23921497377981,7.23921497377981,"Ex","Y","SBrkr",7.25981961036319,7.07072410726028,0,7.86288203464149,0,0,2,1,4,1,"Gd",10,1,"BuiltIn",1999,"Fin",3,6.65801104587075,"Y",0,0,0,0,0,5,2010,"WD","Normal",12.7164021462475
"1315",1315,20,"RL",60,9.01066917684711,"Reg","Inside","Edwards","Norm","1Fam","1Story",4,6,1954,1954,"Hip","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","No","Rec",6.59578051396131,0,5.37527840768417,6.85435450225502,"Ex","Y","SBrkr",6.85435450225502,0,0,6.85435450225502,1,0,1,0,3,1,"TA",5,1,"Detchd",1956,"Unf",1,5.63478960316925,"Y",0,0,0,0,0,10,2007,"WD","Normal",11.6868787720937
"1316",1316,60,"RL",85,9.31244559491334,"Reg","Inside","NAmes","Norm","1Fam","2Story",6,5,1969,1969,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Fa","Mn","ALQ",6.21460809842219,5.62040086571715,5.17048399503815,6.85856503479136,"TA","Y","SBrkr",6.99576615630485,6.92755790627832,0,7.65539064482615,0,0,2,1,4,1,"TA",9,2,"Attchd",1969,"Unf",2,6.35610766069589,"Y",0,0,0,0,0,6,2008,"WD","Normal",12.2399908637336
"1317",1317,20,"RL",61,9.23268877563994,"IR1","Inside","CollgCr","Norm","1Fam","1Story",8,5,2008,2008,"Gable","VinylSd","VinylSd","Stone",5.59842195899838,"Gd","TA","PConc","Ex","Gd","Unf",0,0,7.39141523467536,7.39141523467536,"Ex","Y","SBrkr",7.39633529380081,0,0,7.39633529380081,1,0,2,0,3,1,"Ex",8,1,"Attchd",2008,"RFn",3,6.75693238924755,"Y",0,0,0,0,0,1,2009,"WD","Normal",12.5964004268844
"1318",1318,120,"FV",47,8.34995727204032,"Reg","Corner","Somerst","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","No","Unf",0,0,7.20934025660291,7.20934025660291,"Ex","Y","SBrkr",7.20934025660291,0,0,7.20934025660291,0,0,2,0,2,1,"Gd",5,1,"Attchd",2006,"RFn",2,6.14418563412565,"Y",0,0,0,0,0,4,2007,"New","Partial",12.2496109475447
"1319",1319,20,"RL",88.5393266355416,9.60109785121207,"IR2","CulDSac","CollgCr","Norm","1Fam","1Story",8,5,2001,2002,"Hip","VinylSd","VinylSd","BrkFace",5.18178355029209,"Gd","TA","PConc","Gd","Gd","Unf",0,0,7.46908388492123,7.46908388492123,"Ex","Y","SBrkr",7.48829351515943,0,0,7.48829351515943,0,0,2,0,3,1,"Gd",7,1,"Attchd",2001,"RFn",3,6.61740297797448,"Y",0,0,0,0,0,8,2006,"WD","Normal",12.5245263766487
"1320",1320,20,"RL",75,9.23161250725172,"Reg","Inside","Edwards","Norm","1Fam","1Story",4,5,1954,1954,"Hip","Wd Sdng","Wd Sdng","BrkFace",4.88280192258637,"TA","TA","PConc","TA","No","ALQ",6.19847871649231,0,5.91889385427315,6.76157276880406,"Ex","Y","SBrkr",6.85435450225502,0,0,6.85435450225502,0,0,1,0,3,1,"TA",5,0,"Attchd",1954,"Unf",1,5.51342874616498,"Y",0,0,0,0,0,2,2007,"WD","Normal",11.6172854802945
"1321",1321,20,"RL",70,9.03598698483141,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,3,1957,1957,"Hip","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","No","ALQ",5.24174701505964,6.49375383985169,6.4425401664682,7.29844510150815,"Gd","Y","SBrkr",7.29844510150815,0,0,7.29844510150815,1,0,1,1,3,1,"TA",6,2,"Attchd",1957,"RFn",2,6.0913098820777,"Y",0,0,5.37527840768417,0,0,6,2009,"WD","Normal",11.9608112889623
"1322",1322,20,"RL",53.8017146796225,8.79890749208823,"IR1","Corner","BrkSide","Feedr","1Fam","1Story",3,6,1949,1950,"Hip","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","No","GLQ",0,0,0,0,"TA","N","SBrkr",6.5792512120101,0,0,6.5792512120101,0,0,1,0,2,1,"TA",4,0,"Detchd",1955,"Unf",1,5.65948221575962,"Y",0,0,0,0,0,7,2008,"WD","Normal",11.1913418408428
"1323",1323,60,"RL",107,9.22876950744455,"IR1","Inside","NoRidge","Norm","1Fam","2Story",7,5,1992,1992,"Gable","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","No","GLQ",6.51323011091231,0,4.33073334028633,6.62007320653036,"Ex","Y","SBrkr",6.96696713861398,6.75925527066369,0,7.56164174558878,1,0,2,1,3,1,"Gd",8,1,"Attchd",1992,"RFn",2,6.33505425149806,"Y",0,0,0,0,0,6,2010,"WD","Normal",12.1547793511426
"1324",1324,30,"RL",50,8.58110651715989,"Reg","Inside","BrkSide","Norm","1Fam","1Story",4,7,1940,1950,"Hip","VinylSd","VinylSd","None",0,"Fa","TA","CBlock","TA","No","LwQ",5.63478960316925,0,4.9416424226093,6.04025471127741,"Gd","Y","SBrkr",6.56244409369372,0,0,6.56244409369372,0,0,1,0,2,1,"Fa",5,0,"BuiltIn",1825.19041363315,"Unf",0,0,"Y",0,0,0,0,0,12,2009,"WD","Normal",11.3205535723228
"1326",1326,30,"RM",40,8.19863945529737,"Reg","Inside","IDOTRR","Norm","1Fam","1Story",4,4,1922,1950,"Gable","AsbShng","AsbShng","None",0,"TA","TA","BrkTil","TA","No","Unf",0,0,6.67959918584438,6.67959918584438,"Fa","N","SBrkr",6.67959918584438,0,0,6.67959918584438,0,0,1,0,2,1,"TA",5,0,"Basment",1792.20463054229,"RFn",0,0,"N",4.60517018598809,0,0,0,0,1,2008,"WD","Normal",10.9150884642146
"1327",1327,30,"RH",70,8.35936910622267,"Reg","Inside","Edwards","Norm","1Fam","1Story",3,6,1931,2006,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","No","Rec",6.29894924685594,0,0,6.29894924685594,"Ex","Y","SBrkr",6.65157187358973,0,0,6.65157187358973,0,0,1,0,3,1,"Gd",6,0,"2Types",1835.51692078945,"Fin",0,0,"Y",5.65599181081985,0,0,0,0,5,2007,"WD","Normal",11.2772031314492
"1328",1328,20,"RL",60,8.79482492801452,"Reg","Inside","Mitchel","Norm","1Fam","1Story",5,9,1982,2008,"Gable","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","TA","No","ALQ",6.46302945692067,0,5.16478597392351,6.70441435496411,"Ex","Y","SBrkr",6.70441435496411,0,0,6.70441435496411,0,1,1,0,3,1,"Gd",5,1,"Attchd",1982,"Unf",1,5.57594910314632,"Y",0,0,0,0,0,10,2008,"WD","Normal",11.7791285057449
"1329",1329,50,"RM",60,9.25339986143663,"Reg","Corner","OldTown","Norm","1Fam","1.5Fin",6,7,1920,1950,"Gable","BrkFace","Wd Sdng","None",0,"Gd","Gd","BrkTil","Gd","No","LwQ",6.20050917404269,0,6.92461239604856,7.31986492980897,"Ex","Y","SBrkr",7.36770857237437,7.09672137849476,0,7.93451346388226,0,0,2,0,5,1,"TA",8,2,"Detchd",1920,"Unf",2,6.25382881157547,"Y",0,0,6.17378610390194,0,7.0475172213573,6,2008,"WD","Normal",12.4529327234617
"1330",1330,60,"RL",63,9.11426990322545,"IR1","Inside","Gilbert","Norm","1Fam","2Story",7,5,1998,1998,"Hip","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","No","Unf",0,0,6.84054652928869,6.84054652928869,"Gd","Y","SBrkr",6.86171134048073,6.51767127291227,0,7.39756153552405,0,0,2,1,3,1,"TA",8,1,"Attchd",1998,"Fin",2,6.13556489108174,"Y",0,0,0,0,0,6,2006,"WD","Normal",12.0810761553555
"1331",1331,20,"RL",85,9.21034037197618,"Reg","Inside","Somerst","Norm","1Fam","1Story",8,5,2006,2006,"Hip","VinylSd","VinylSd","Stone",6.01615715969835,"Gd","TA","PConc","Gd","Av","Unf",0,0,7.37023064180708,7.37023064180708,"Ex","Y","SBrkr",7.37023064180708,0,0,7.37023064180708,0,0,2,0,3,1,"Gd",7,1,"Attchd",2006,"RFn",3,6.71538338633468,"Y",0,0,0,0,0,12,2007,"WD","Normal",12.3327052964635
"1332",1332,80,"RL",55,9.28544784446299,"IR1","Inside","CollgCr","Norm","1Fam","SLvl",5,5,1976,1976,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","Av","ALQ",6.18001665365257,0,6.0591231955818,6.81454289725996,"Gd","Y","SBrkr",6.86066367144829,0,0,6.86066367144829,0,0,1,0,3,1,"TA",6,0,"Detchd",1976,"Unf",2,6.35610766069589,"Y",0,0,0,0,0,7,2006,"WD","Normal",11.7943379244084
"1333",1333,20,"RL",67,9.09121894106832,"Reg","Inside","Edwards","Norm","1Fam","1Story",4,6,1938,1958,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","Mn","ALQ",6.5366915975913,0,4.83628190695148,6.70441435496411,"Ex","Y","SBrkr",6.70441435496411,0,0,6.70441435496411,1,0,1,0,2,1,"TA",3,1,"Detchd",1958,"Unf",1,5.66296048013595,"Y",0,0,0,0,0,5,2009,"WD","Normal",11.5129254649702
"1334",1334,50,"RM",60,8.88183630500415,"Reg","Corner","IDOTRR","Norm","1Fam","1.5Fin",5,6,1938,1995,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","No","Unf",0,0,6.68835471394676,6.68835471394676,"Ex","Y","SBrkr",6.68835471394676,6.32256523992728,0,7.2152399787301,0,0,1,1,2,1,"Gd",6,0,"Detchd",1951,"Unf",1,5.6937321388027,"Y",5.24702407216049,0,0,0,0,7,2006,"WD","Normal",11.740061037554
"1335",1335,160,"RM",24,7.7698009960039,"Reg","Inside","BrDale","Norm","TwnhsE","2Story",5,6,1970,1970,"Gable","HdBoard","HdBoard","None",5.74300318780948,"TA","TA","CBlock","TA","No","LwQ",6.63987583382654,0,0,6.63987583382654,"TA","Y","SBrkr",6.63987583382654,6.39692965521615,0,7.21890970761906,0,0,1,1,3,1,"TA",7,0,"Attchd",1970,"Unf",2,6.08677472691231,"Y",0,0,0,0,0,5,2009,"WD","Normal",11.7360690162844
"1336",1336,20,"RL",80,9.17471319433303,"Reg","Inside","NWAmes","Norm","1Fam","1Story",6,5,1977,1977,"Gable","Plywood","Plywood","BrkFace",5.88610403145016,"TA","TA","CBlock","Gd","No","ALQ",6.53087762772588,0,6.49828214947643,7.20785987143248,"TA","Y","SBrkr",7.19593722647557,0,0,7.19593722647557,0,1,2,0,2,1,"TA",6,1,"Attchd",1977,"RFn",2,6.44571981938558,"Y",0,0,0,0,0,4,2009,"WD","Normal",12.0311238430656
"1337",1337,90,"RL",87,9.13194630454817,"IR1","Inside","NWAmes","Feedr","Duplex","1Story",5,5,1973,1973,"Gable","Plywood","Plywood","BrkFace",6.33505425149806,"TA","TA","CBlock","TA","No","Unf",0,0,7.4121603349452,7.4121603349452,"TA","Y","SBrkr",7.4121603349452,0,0,7.4121603349452,0,0,2,0,4,2,"TA",8,0,"Detchd",1973,"Unf",2,6.22653666928747,"Y",0,0,0,0,0,11,2008,"WD","Normal",11.8130300574206
"1338",1338,30,"RM",153,8.32312288758773,"IR1","Corner","OldTown","Feedr","1Fam","1Story",4,4,1941,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","No","Unf",0,0,6.5410299991899,6.5410299991899,"Fa","N","FuseA",6.5410299991899,0,0,6.5410299991899,0,0,1,0,2,1,"Fa",4,0,"2Types",1824.16924728076,"Fin",0,0,"N",0,0,0,0,0,3,2006,"WD","Normal",10.8685684485797
"1339",1339,60,"RL",95,9.50673438502998,"IR1","Corner","CollgCr","Norm","1Fam","2Story",7,5,2002,2002,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","No","GLQ",6.5510803350434,0,5.37527840768417,6.82001636467413,"Ex","Y","SBrkr",6.82437367004309,6.84694313958538,0,7.52886925664225,1,0,2,1,3,1,"Gd",8,0,"BuiltIn",2002,"RFn",2,6.19847871649231,"Y",0,0,0,0,0,6,2006,"WD","Normal",12.2060726455302
"1340",1340,20,"RL",120,9.16534300604545,"IR1","Corner","CollgCr","Norm","1Fam","1Story",5,7,1972,1972,"Hip","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","Mn","Rec",5.88610403145016,0,6.22257626807137,6.76157276880406,"Ex","Y","SBrkr",6.76157276880406,0,0,6.76157276880406,0,0,1,0,3,1,"TA",5,0,"Attchd",1972,"RFn",1,5.66296048013595,"Y",0,0,0,0,0,6,2006,"WD","Normal",11.7636841833174
"1341",1341,20,"RL",70,9.02328764080633,"Reg","Inside","NAmes","Norm","1Fam","1Story",4,5,1971,1971,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","No","Unf",0,0,6.75460409948796,6.75460409948796,"TA","Y","SBrkr",6.77078942390898,0,0,6.77078942390898,0,0,1,0,3,1,"TA",5,0,"Detchd",1974,"Unf",4,6.17378610390194,"Y",0,0,0,0,0,6,2007,"WD","Normal",11.7199396343546
"1342",1342,20,"RL",66,9.52478608169718,"Reg","Inside","SawyerW","RRAe","1Fam","1Story",6,5,2003,2004,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","No","GLQ",6.70196036600254,0,5.7037824746562,7.01571242048723,"Ex","Y","SBrkr",7.01571242048723,0,0,7.01571242048723,1,0,1,0,3,1,"Gd",6,0,"Detchd",2004,"Unf",2,6.35610766069589,"Y",0,0,0,0,0,7,2008,"WD","Normal",11.9511803959014
"1343",1343,60,"RL",78.0706544837381,9.14580185083861,"Reg","Inside","CollgCr","Norm","1Fam","2Story",8,5,2002,2002,"Gable","VinylSd","VinylSd","BrkFace",5.00394630594546,"Gd","TA","PConc","Gd","No","Unf",0,0,7.15773548424991,7.15773548424991,"Ex","Y","SBrkr",7.15773548424991,6.78558764500793,0,7.68202151082687,0,0,2,1,3,1,"Gd",7,1,"Attchd",2002,"RFn",2,6.4723462945009,"Y",0,0,0,0,0,8,2007,"WD","Normal",12.3392914893164
