"","Id","MSSubClass","MSZoning","LotArea","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"1394",1394,190,"RM",9.28730141311231,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin",6,7,1905,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,6.1779441140506,6.1779441140506,"GasA","Ex","N","SBrkr",7.1074254741107,6.53813982376767,0,7.55590509361135,0,0,2,0,3,2,"TA",7,"Typ",1,"Detchd",2003,"Unf",2,6.51025834052315,"Gd","TA","Y",0,3.2188758248682,5.35658627467201,0,0,0,0,4,2008,"WD","Normal",12.0015054797889
"1395",1395,120,"RL",8.30523682949259,"Reg","Lvl","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",3.80666248977032,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.97541392745595,"Unf",0,5.65599181081985,7.21229446850034,"GasA","Ex","Y","SBrkr",7.3132203870903,0,0,7.3132203870903,1,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd",2006,"Fin",3,6.47389069635227,"TA","TA","Y",5.08140436498446,2.99573227355399,0,0,0,0,0,10,2006,"New","Partial",12.4154336524317
"1396",1396,60,"RL",9.44659756243577,"IR1","Lvl","Inside","Gtl","Timber","Norm","Norm","1Fam","2Story",8,5,2005,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",5.50125821054473,"Gd","TA","PConc","Gd","Gd","Gd","Unf",0,"Unf",0,6.99759598298193,6.99759598298193,"GasA","Ex","Y","SBrkr",7.03262426102801,7.20711885620776,0,7.81681996576455,0,0,2,1,4,1,"Gd",9,"Typ",1,"BuiltIn",2005,"Fin",3,6.46458830368996,"TA","TA","Y",4.969813299576,3.66356164612965,0,0,0,0,0,2,2007,"WD","Normal",12.546867668291
"1397",1397,20,"RL",10.9543091773679,"IR1","Bnk","Inside","Sev","Timber","Norm","Norm","1Fam","1Story",5,5,1948,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",5.8664680569333,"Rec",5.8111409929767,4.0943445622221,6.61606518513282,"GasA","TA","Y","SBrkr",7.43070708254597,0,0,7.43070708254597,1,0,1,0,3,1,"TA",7,"Min1",2,"Detchd",1966,"Unf",2,6.3491389913798,"TA","TA","N",0,0,3.91202300542815,0,0,0,0,6,2010,"WD","Normal",11.982929094216
"1398",1398,70,"RM",8.71931737550637,"Reg","Lvl","Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story",5,8,1920,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","Mn","Unf",0,"Unf",0,6.84481547920826,6.84481547920826,"GasA","Ex","Y","SBrkr",6.84481547920826,6.35262939631957,0,7.32184971378836,0,0,1,1,4,1,"TA",8,"Typ",0,"Detchd",1933,"Unf",1,5.19295685089021,"Fa","Fa","N",3.17805383034795,0,5.01063529409626,0,0,0,0,5,2007,"WD","Normal",11.8313791960888
"1399",1399,50,"RL",8.88183630500415,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",5,4,1950,1982,"Gable","CompShg","VinylSd","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",5.19295685089021,"BLQ",5.8636311755981,6.51619307604296,7.09672137849476,"GasA","Gd","Y","FuseA",7.0352685992811,6.64378973314767,0,7.55171221535131,1,0,1,1,3,1,"TA",7,"Min1",0,"Attchd",1950,"Unf",1,5.48063892334199,"TA","TA","Y",0,0,5.12396397940326,0,0,0,0,5,2009,"WD","Normal",11.8350089641393
"1400",1400,50,"RL",8.72761617832107,"Reg","Lvl","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,6,1925,1990,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",5.57594910314632,"Unf",0,6.56807791141198,6.88346258641309,"GasA","Ex","Y","SBrkr",7.05617528410041,6.10479323241498,0,7.38274644973891,0,0,2,1,3,1,"Gd",7,"Typ",1,"Detchd",1925,"Unf",1,5.37527840768417,"Fa","TA","Y",4.99043258677874,2.77258872223978,0,0,0,0,0,10,2009,"WD","Normal",11.8310154935934
"1401",1401,50,"RM",8.69951474821019,"Reg","Lvl","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1929,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,6.75925527066369,6.75925527066369,"GasA","TA","Y","SBrkr",6.85646198459459,5.33753807970132,0,7.05444965813294,0,0,1,0,3,1,"TA",5,"Typ",1,"BuiltIn",1929,"RFn",1,5.33753807970132,"TA","TA","Y",0,0,4.71849887129509,0,0,0,0,7,2008,"WD","Normal",11.6952470217642
"1402",1402,60,"RL",8.91126025457203,"IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","GLQ",6.63200177739563,"Unf",0,4.38202663467388,6.73221070646721,"GasA","Ex","Y","SBrkr",6.76157276880406,6.59167373200866,0,7.37337430991005,1,0,2,1,3,1,"TA",8,"Typ",1,"Attchd",2004,"Fin",2,5.98645200528444,"TA","TA","Y",4.60517018598809,4.31748811353631,0,0,0,0,0,4,2008,"WD","Normal",12.170445467887
"1403",1403,20,"RL",8.81907398326783,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","Av","Unf",0,"Unf",0,7.15929190479756,7.15929190479756,"GasA","Ex","Y","SBrkr",7.16549347506085,0,0,7.16549347506085,0,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd",2006,"RFn",2,6.49526555593701,"TA","TA","Y",5.12396397940326,4.00733318523247,0,0,0,0,0,7,2006,"New","Partial",12.1749895321164
"1404",1404,20,"RL",9.63272814728026,"IR1","Lvl","CulDSac","Gtl","Somerst","RRAn","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",4.43081679884331,"Gd","TA","PConc","Gd","TA","Gd","GLQ",6.83410873881384,"Unf",0,6.32076829425058,7.3031700512368,"GasA","Ex","Y","SBrkr",7.28892769452126,0,0,7.28892769452126,1,0,2,0,3,1,"Gd",6,"Typ",0,"Attchd",2007,"Unf",3,6.62539236800796,"TA","TA","Y",5.12396397940326,5.07517381523383,0,0,0,0,0,8,2007,"WD","Normal",12.5529265202611
"1405",1405,50,"RL",9.25052216160901,"Reg","Lvl","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",3,4,1915,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,6.51025834052315,6.51025834052315,"GasA","TA","Y","SBrkr",6.5424719605068,6.25382881157547,0,7.10167597161944,0,0,1,0,3,1,"TA",6,"Typ",0,"Detchd",1998,"Unf",3,6.84161547647759,"TA","TA","Y",5.37527840768417,0,5.07517381523383,0,0,0,0,1,2006,"WD","Family",11.5617156291397
"1406",1406,120,"RM",8.2537483433285,"IR1","HLS","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2004,2005,"Hip","CompShg","CemntBd","CmentBd","Stone",5.15905529921453,"Gd","TA","PConc","Ex","TA","Gd","GLQ",7.22475340576797,"Unf",0,5.39816270151775,7.37400185935016,"GasA","Ex","Y","SBrkr",7.40610338123702,0,0,7.40610338123702,1,1,2,0,2,1,"Gd",5,"Typ",1,"Attchd",2004,"Fin",2,6.1779441140506,"TA","TA","Y",4.85203026391962,3.97029191355212,0,0,5.04342511691925,0,0,1,2008,"WD","Normal",12.5245263766487
"1407",1407,85,"RL",9.0413298292419,"Reg","Lvl","Corner","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer",5,7,1972,2007,"Gable","CompShg","HdBoard","Wd Shng","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",6.48616078894409,"Unf",0,4.71849887129509,6.64378973314767,"GasA","TA","Y","SBrkr",6.64378973314767,0,0,6.64378973314767,1,0,1,0,2,1,"TA",5,"Typ",0,"Detchd",1988,"Unf",2,5.98141421125448,"TA","TA","Y",4.06044301054642,0,0,0,0,0,0,3,2009,"WD","Normal",11.7981044072039
"1408",1408,20,"RL",9.08023168662916,"IR1","Lvl","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1985,1985,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.4377516497364,"Unf",0,5.33753807970132,6.72503364216684,"GasA","Ex","Y","SBrkr",6.72503364216684,0,0,6.72503364216684,1,0,1,0,3,1,"TA",5,"Typ",0,"2Types",1826.25777693547,"RFn",0,0,"Po","Gd","Y",0,0,0,0,0,0,0,3,2009,"WD","Normal",11.6262541502772
"1409",1409,70,"RM",8.95415696658377,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,7,1910,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Fa","TA","No","Unf",0,"Unf",0,6.43294009273918,6.43294009273918,"GasA","Gd","Y","SBrkr",6.60800062529609,6.43294009273918,0,7.21744343169653,0,0,1,0,3,1,"TA",6,"Typ",0,"Detchd",1966,"Unf",2,6.26909628370626,"TA","TA","Y",0,0,0,0,5.12396397940326,0,0,6,2010,"WD","Normal",11.740061037554
"1410",1410,60,"RL",9.93032420648969,"IR1","Lvl","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,6,1986,1991,"Gable","CompShg","Plywood","Plywood","BrkFace",4.81218435537242,"TA","Gd","CBlock","Gd","TA","No","Unf",0,"Unf",0,6.67329796776765,6.67329796776765,"GasA","Gd","Y","SBrkr",7.11963563801764,6.75343791859778,0,7.646353722446,0,0,2,1,3,1,"TA",7,"Typ",1,"Attchd",1986,"Fin",2,6.29526600143965,"TA","TA","Y",5.89715386763674,4.14313472639153,0,0,0,0,0,11,2008,"WD","Normal",12.2783933071098
"1411",1411,60,"RL",9.42706335548747,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",6.50128967054039,"Unf",0,5.62762111369064,6.8501261661455,"GasA","Ex","Y","SBrkr",6.8501261661455,6.79794041297493,0,7.51752085060303,1,0,2,1,3,1,"Gd",6,"Typ",0,"Attchd",2001,"RFn",2,6.43294009273918,"TA","TA","Y",0,3.80666248977032,0,0,0,0,0,6,2009,"WD","Normal",12.3458345879053
"1412",1412,50,"RL",9.16951837745593,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,8,1950,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","BLQ",4.78749174278205,"Unf",0,6.60123011872888,6.75227037614174,"GasA","Ex","Y","SBrkr",7.01391547481053,6.32076829425058,0,7.41938058291869,0,0,1,1,3,1,"TA",6,"Min2",0,"Attchd",1950,"Unf",1,5.6021188208797,"TA","TA","Y",0,0,0,0,0,0,0,9,2009,"WD","Normal",11.8493977015914
"1413",1413,90,"RL",8.88183630500415,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",4,5,1949,1950,"Gable","CompShg","BrkFace","Stone","None",0,"TA","TA","Slab","TA","TA","Gd","Rec",0,"Unf",0,0,0,"Wall","Fa","N","FuseF",6.94697599213542,0,0,6.94697599213542,0,0,2,0,2,2,"TA",6,"Typ",0,"Detchd",1956,"Unf",2,6.04025471127741,"TA","TA","Y",0,0,0,0,0,0,0,6,2009,"WD","Normal",11.4075649493124
"1414",1414,20,"RL",9.30510494842061,"IR1","Lvl","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",5.90263333340137,"Gd","TA","PConc","Gd","Gd","No","GLQ",6.88346258641309,"Unf",0,6.76619171466035,7.51969240411654,"GasA","Ex","Y","SBrkr",7.51969240411654,0,0,7.51969240411654,1,0,2,0,2,1,"Gd",7,"Typ",1,"Attchd",2005,"Fin",2,6.42971947803914,"TA","TA","Y",5.10594547390058,3.78418963391826,0,0,0,0,0,9,2009,"COD","Abnorml",12.4568313638774
"1415",1415,50,"RL",9.47677327138879,"Reg","Bnk","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1923,2000,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,6.72503364216684,6.72503364216684,"GasA","Gd","Y","SBrkr",6.95939851213398,6.67834211465433,0,7.52185925220163,0,0,1,1,4,1,"Gd",8,"Typ",1,"Detchd",1922,"Unf",2,5.91350300563827,"TA","TA","N",0,0,0,0,5.39362754635236,0,0,6,2008,"WD","Normal",12.2404740722475
"1416",1416,120,"RL",8.19836438996762,"Reg","Lvl","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace",4.86753445045558,"Gd","TA","PConc","Gd","TA","No","ALQ",6.89568269774787,"Unf",0,5.98645200528444,7.23417717974985,"GasA","Ex","Y","SBrkr",7.35819375273303,0,0,7.35819375273303,0,1,2,0,1,1,"Gd",7,"Typ",1,"Attchd",2007,"RFn",3,6.49223983502047,"TA","TA","Y",4.96284463025991,2.99573227355399,0,0,0,0,0,5,2009,"WD","Normal",12.0776709307256
"1417",1417,190,"RM",9.33609157728174,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",4,6,1885,1950,"Gable","CompShg","VinylSd","AsbShng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,6.65544035036765,6.65544035036765,"GasA","Gd","Y","SBrkr",7.1276936993474,6.95081476844258,0,7.73630709654828,0,0,2,0,4,2,"TA",11,"Typ",0,"Detchd",1971,"Unf",2,6.32793678372919,"TA","TA","N",0,0,4.7361984483945,0,0,0,0,4,2010,"WD","Normal",11.7158663089669
"1418",1418,60,"RL",9.71383922035571,"IR1","Lvl","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",6.59441345974978,"Gd","TA","PConc","Gd","TA","Mn","GLQ",6.66057514983969,"Unf",0,6.22059017009974,7.15773548424991,"GasA","Ex","Y","SBrkr",7.1777824161952,7.03878354138854,0,7.80384330353877,1,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",1998,"Fin",3,6.97447891102505,"TA","TA","Y",0,4.83628190695148,0,0,0,0,0,5,2009,"WD","Normal",12.7367008965923
"1419",1419,20,"RL",9.12739345115526,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1963,1963,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",3.2188758248682,"Rec",6.77078942390898,5.50938833662798,7.04228617193974,"GasA","TA","Y","SBrkr",7.04228617193974,0,0,7.04228617193974,1,0,1,1,3,1,"TA",6,"Typ",0,"Detchd",1962,"Unf",1,5.8171111599632,"TA","TA","Y",0,4.47733681447821,0,0,0,0,0,8,2008,"COD","Normal",11.7280368445872
"1420",1420,20,"RL",9.70387740560463,"IR1","Lvl","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,5,1969,1969,"Gable","CompShg","Plywood","Plywood","BrkFace",5.74300318780948,"Gd","Gd","CBlock","TA","TA","Av","Rec",7.01211529430638,"Unf",0,6.59850902861452,7.51969240411654,"GasA","Gd","Y","SBrkr",7.51969240411654,0,0,7.51969240411654,1,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd",1969,"RFn",2,6.29156913955832,"TA","TA","Y",0,4.29045944114839,5.37527840768417,0,0,0,0,12,2006,"WD","Normal",12.3149270504423
"1421",1421,60,"RL",9.36734412078585,"Reg","Lvl","Corner","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace",6.04025471127741,"TA","TA","CBlock","TA","TA","No","ALQ",6.00141487796115,"Unf",0,5.71702770140622,6.56244409369372,"GasA","Gd","Y","SBrkr",6.56244409369372,6.56244409369372,0,7.25559127425367,0,0,2,1,3,1,"TA",7,"Typ",1,"Attchd",1968,"RFn",2,6.65415252018322,"TA","TA","Y",0,5.12989871492307,0,0,4.77912349311153,0,0,5,2006,"WD","Normal",12.1001564199386
"1422",1422,120,"RL",8.30474226964077,"Reg","Lvl","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",5.88610403145016,"Unf",0,6.56385552653213,6.97447891102505,"GasA","TA","Y","SBrkr",6.97447891102505,0,0,6.97447891102505,0,0,2,0,2,1,"TA",4,"Typ",1,"Attchd",1977,"RFn",2,6.08677472691231,"TA","TA","Y",0,4.00733318523247,0,0,5.10594547390058,0,0,7,2010,"WD","Normal",11.7558716435806
"1423",1423,120,"RM",8.39728289474368,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.13579843705026,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.53087762772588,"Unf",0,5.08759633523238,6.7428806357919,"GasA","Ex","Y","SBrkr",6.7428806357919,0,0,6.7428806357919,1,0,1,0,1,1,"Gd",3,"Typ",0,"Attchd",2003,"Fin",2,6.04025471127741,"TA","TA","Y",4.9416424226093,0,0,0,0,0,0,3,2008,"WD","Normal",11.8240798936072
"1424",1424,80,"RL",9.88786617163317,"IR1","Lvl","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,7,1966,1966,"Flat","Tar&Grv","Plywood","Plywood","None",0,"Gd","Gd","CBlock","Gd","TA","Av","Unf",0,"Unf",0,6.54678541076052,6.54678541076052,"GasA","TA","Y","SBrkr",7.36201055125973,6.4393503711001,0,7.69666708152646,0,0,2,0,4,1,"Gd",8,"Typ",1,"Attchd",1966,"Unf",2,6.06842558824411,"Gd","Gd","Y",6.37331978957701,5.46383180502561,0,0,0,6.60394382460047,0,8,2006,"WD","Alloca",12.5244172797888
"1425",1425,20,"RL",9.15936281721132,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1958,1983,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.12468339089421,"Rec",5.92425579741453,5.26269018890489,6.93147180559945,"GasA","TA","Y","SBrkr",7.20340552108309,0,0,7.20340552108309,1,0,1,0,2,1,"TA",6,"Min1",1,"Detchd",1970,"Unf",1,6.18208490671663,"TA","TA","Y",5.75574221358691,3.3322045101752,0,0,0,0,0,6,2007,"WD","Normal",11.8775685785581
"1426",1426,20,"RL",9.27995971385624,"IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Hip","CompShg","HdBoard","HdBoard","Stone",5.49306144334055,"Gd","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,7.13249755166004,7.13249755166004,"GasA","Ex","Y","SBrkr",7.13249755166004,0,0,7.13249755166004,0,0,1,0,3,1,"Gd",7,"Typ",0,"Detchd",1960,"Unf",2,6.26909628370626,"TA","TA","Y",0,3.66356164612965,0,0,0,0,0,10,2008,"WD","Normal",11.8635823365834
"1427",1427,60,"RL",9.30054663986233,"IR1","Lvl","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1994,1994,"Gable","CompShg","VinylSd","VinylSd","BrkFace",6.10479323241498,"Gd","TA","PConc","Gd","TA","No","GLQ",6.90775527898214,"Unf",0,5.40717177146012,7.10906213568717,"GasA","Ex","Y","SBrkr",7.10906213568717,6.80682936039218,0,7.66246781520024,1,0,2,1,3,1,"Gd",5,"Typ",2,"Attchd",1994,"RFn",2,6.26339826259162,"TA","TA","Y",5.14166355650266,4.88280192258637,0,0,0,0,0,8,2008,"WD","Normal",12.5098740998618
"1428",1428,50,"RL",9.29926658117058,"Reg","Bnk","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",5,6,1945,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",6.36302810354046,"Unf",0,5.80814248998044,6.81673588059497,"GasA","TA","Y","FuseA",6.95463886488099,6.23441072571837,0,7.35115822643069,1,0,1,1,3,1,"TA",6,"Typ",1,"Attchd",1962,"Unf",1,5.66296048013595,"TA","TA","Y",0,0,0,0,0,0,0,4,2008,"WD","Normal",11.8493977015914
"1429",1429,30,"RM",8.88183630500415,"Reg","Lvl","Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1940,1992,"Gable","CompShg","MetalSd","MetalSd","Stone",5.68357976733868,"TA","Gd","CBlock","TA","TA","No","BLQ",6.23441072571837,"Unf",0,5.62762111369064,6.66949808985788,"GasA","TA","Y","SBrkr",6.68959926917897,0,0,6.68959926917897,1,0,1,0,2,1,"Gd",4,"Typ",2,"Attchd",1940,"Unf",1,5.48063892334199,"TA","TA","Y",0,0,5.03695260241363,0,0,0,0,2,2010,"WD","Abnorml",11.6868787720937
"1430",1430,20,"RL",9.43715716865669,"IR1","Lvl","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1981,1981,"Gable","CompShg","MetalSd","MetalSd","BrkFace",5.73657229747919,"Gd","Gd","CBlock","Gd","TA","No","BLQ",6.5191472879404,"Unf",0,6.63594655568665,7.27239839257005,"GasA","Ex","Y","SBrkr",7.27239839257005,0,0,7.27239839257005,0,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd",1981,"Fin",2,6.1463292576689,"TA","TA","Y",0,0,4.59511985013459,0,0,0,0,4,2007,"WD","Normal",12.116694834379
"1431",1431,60,"RL",9.99561084141193,"IR3","Lvl","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",5,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","Av","Unf",0,"Unf",0,6.59578051396131,6.59578051396131,"GasA","Ex","Y","SBrkr",6.59850902861452,7.00669522683704,0,7.51643330291563,0,0,2,1,4,1,"TA",7,"Typ",1,"BuiltIn",2005,"Fin",2,5.91889385427315,"TA","TA","Y",4.60517018598809,3.68887945411394,0,0,0,0,0,7,2006,"WD","Normal",12.1659795519637
"1432",1432,120,"RL",8.50268850521336,"IR1","Lvl","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story",6,6,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","LwQ",6.86484777797086,"Unf",0,0,6.86484777797086,"GasA","TA","Y","SBrkr",6.86484777797086,0,0,6.86484777797086,0,0,2,0,2,1,"TA",5,"Typ",0,"Attchd",1976,"RFn",2,6.08677472691231,"TA","TA","Y",0,4.0943445622221,0,0,0,0,0,10,2009,"WD","Normal",11.8758309586596
"1433",1433,30,"RL",9.28730141311231,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,6,1927,2007,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,6.48616078894409,6.48616078894409,"GasA","TA","Y","SBrkr",6.87523208727658,0,0,6.87523208727658,0,0,2,0,4,1,"TA",5,"Typ",0,"Detchd",1928,"Unf",1,5.37527840768417,"Fa","Fa","Y",0,0,0,0,0,0,0,8,2007,"WD","Normal",11.0744205027839
"1434",1434,60,"RL",9.23610557986221,"IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.76205138278018,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.84161547647759,6.84161547647759,"GasA","Ex","Y","SBrkr",6.86901445066571,6.72142570079064,0,7.49108759353488,1,0,2,1,3,1,"TA",8,"Typ",1,"Attchd",2000,"Fin",2,6.11146733950268,"TA","TA","Y",0,0,0,0,0,0,0,5,2008,"WD","Normal",12.136186518066
"1435",1435,20,"RL",9.76422548520262,"Reg","Low","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",5,5,1977,1977,"Gable","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.84161547647759,"Unf",0,5.24702407216049,7.02642680869964,"GasA","Fa","Y","SBrkr",7.02642680869964,0,0,7.02642680869964,1,0,2,0,3,1,"TA",5,"Typ",1,"Attchd",1977,"RFn",2,6.18208490671663,"TA","TA","P",5.68697535633982,3.71357206670431,0,0,0,0,0,5,2006,"WD","Normal",11.982929094216
"1436",1436,20,"RL",9.03598698483141,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,9,1962,2005,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",5.46806014113513,"Gd","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,7.18462915271731,7.18462915271731,"GasA","TA","Y","SBrkr",7.3375877435386,0,0,7.3375877435386,1,0,1,1,3,1,"Gd",7,"Typ",1,"Attchd",1962,"RFn",2,6.13556489108174,"TA","TA","Y",0,3.58351893845611,0,0,0,0,0,7,2008,"COD","Abnorml",12.0668105781967
"1437",1437,20,"RL",9.10497985631836,"Reg","Lvl","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","TA","TA","No","ALQ",6.42324696353352,"Unf",0,5.51342874616498,6.76157276880406,"GasA","TA","Y","SBrkr",6.76157276880406,0,0,6.76157276880406,0,0,1,0,3,1,"TA",5,"Typ",0,"Detchd",1974,"Unf",2,6.26909628370626,"TA","TA","Y",0,0,0,0,0,0,0,5,2007,"WD","Normal",11.6994050319128
